Site_ID,FID_1,Dataset_1,Major_ID_1,Tuna_area_1,Site_Name,EJZ1,EJZ1_2,EJZ2,NINV,EJZ3a,EJZ3,EJZ3b,AKK,EJZ4,EJZ4C,LTM,EBA_FCP,KHA,MBA_LBA_T,NUZI,LBA,SM,MASS,EIA_FCP,LASS,MIA_FCP,EIA_MIA_FC,IA,IA_FCP,LIA,PASS,POINT_X,POINT_Y
NJS_136,333,NJS,NJS_136_0_0,6.84691034685,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,784706.3633,4057924.4089
NJS_137,334,NJS,NJS_137_0_0,0,#N/A,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780639.5815,4061680.6807
NJS_138,335,NJS,NJS_138_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0.5001,0,0,0,0,3.7001,0,3.7001,0,0,0,0,0,0,780738.14235,4060590.5283
NJS_139,336,NJS,NJS_139_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780517.856225,4062177.85495
NJS_14,220,NJS,NJS_14_0_0,0,#N/A,0,0,0,1.9001,0,0,0,0,0,0,0,0,3.6001,0,3.6001,0,0,0.7001,0,0.4001,0,0,0,0,0,0,795967.86714,4068447.5022
NJS_140,337,NJS,NJS_140_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,1.0001,0,8.0001,0,0,0,0,3.5001,0,3.0001,0,0,0,0,0,0,781037.059114286,4064157.06055714
NJS_141,338,NJS,NJS_141_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781964.3009,4064813.9107
NJS_142,339,NJS,NJS_142_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3001,0,0,0,0,0,0,778726.89078,4065375.65456
NJS_143,340,NJS,NJS_143_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5001,0,0,0,0,0,0,780147.52261,4067139.17499
NJS_144,341,NJS,NJS_144_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,778609.5035,4066899.6999
NJS_145,342,NJS,NJS_145_0_0,0,#N/A,0,0,0,1.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1001,0,0,0,0,0,0,776352.683416667,4066475.00328333
NJS_146,343,NJS,NJS_146_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3001,0,0,0,0,0,0,777416.14004,4063943.64764
NJS_147,344,NJS,NJS_147_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6001,0,0,0,0,0,0,780328.965433333,4068757.4566
NJS_148,345,NJS,NJS_148_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781361.9514,4069443.4593
NJS_149,346,NJS,NJS_149_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777988.3556,4070831.0818
NJS_15,221,NJS,NJS_15_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,1.5001,0,0,0,0,0,0,0,0,0,0,0,0,0,797164.735475,4068545.5636
NJS_150,347,NJS,NJS_150_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778672.851633333,4071162.8924
NJS_151,348,NJS,NJS_151_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778898.3438,4072147.02883333
NJS_152,349,NJS,NJS_152_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0.5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778185.033325,4073338.8266
NJS_153,350,NJS,NJS_153_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778483.0997,4074383.704075
NJS_154,351,NJS,NJS_154_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0.9001,0,0,0,0,0,0,0,0,0,0,0,0,0,779581.679175,4074575.758475
NJS_155,386,NJS,NJS_155_0_0,24.3911892721,#N/A,0,0,0,0,0,0,0,0,0,0,2.0001,0,2.4001,0,0,0,0,2.0001,0,1.0001,0,0,0,0,0,0,783598.987275,4077589.140125
NJS_156,389,NJS,NJS_156_0_0,27.3493444147,Rajim Hassan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774792.5874,4067820.5407
NJS_157,352,NJS,NJS_157_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2001,0,2.4001,0,0,0,0,0,0,776874.389928571,4072209.58221429
NJS_158,353,NJS,NJS_158_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776344.2909,4073159.1805
NJS_159,354,NJS,NJS_159_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0.7001,0,0,0,0,0,0,1.4001,0,0,0,0,0,0,775451.0526,4074132.2666
NJS_16,222,NJS,NJS_16_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797708.814733333,4067801.14983333
NJS_160,355,NJS,NJS_160_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,1.6001,0,0,0,0,1.6001,0,0.7001,0,0,0,0,0,0,780883.346566667,4074584.1562
NJS_161,356,NJS,NJS_161_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5001,0,0,0,0,0,0,780944.095925,4073924.178825
NJS_162,357,NJS,NJS_162_0_0,10.9216364359,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777919.63488,4061966.9967
NJS_163,358,NJS,NJS_163_0_0,4.43110084719,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5001,0,0,0,0,0,0.8001,777242.643125,4060903.158075
NJS_164,359,NJS,NJS_164_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777880.7725,4060423.4261
NJS_165,360,NJS,NJS_165_0_0,2.52522804681,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3001,0,0,0,0,0,0,777394.988466667,4060118.32083333
NJS_166,361,NJS,NJS_166_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777063.145,4059045.9164
NJS_167,362,NJS,NJS_167_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,778184.413,4059108.5787
NJS_168,363,NJS,NJS_168_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776357.4721,4074148.9701
NJS_169,364,NJS,NJS_169_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,2.2001,0,0,0,0,0,0,0,0,0,0,0,0,0,775565.15735,4070569.11035
NJS_17,223,NJS,NJS_17_0_0,0,#N/A,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5001,0,0,0,0,0,0,791181.439166667,4071319.17046667
NJS_170,365,NJS,NJS_170_0_0,0,#N/A,0,0,0,0.5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775770.691066667,4069093.91993333
NJS_171,366,NJS,NJS_171_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777676.8429,4068695.54535
NJS_172,367,NJS,NJS_172_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777754.479333333,4070141.38733333
NJS_173,368,NJS,NJS_173_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772960.7339,4070793.0867
NJS_174,371,NJS,NJS_174_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7001,0,0,0,0,0,0,772333.16978,4070161.94403
NJS_175,369,NJS,NJS_175_0_0,7.54028725698,#N/A,0,0,0,0,0,0,0,0,0,0,1.0001,0,1.0001,0,0,0,0,0,0,0.5001,0,0,0,0,0,0,774562.04775,4071957.0438
NJS_176,370,NJS,NJS_176_0_0,2.57888818065,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771289.8868,4068104.3643
NJS_177,372,NJS,NJS_177_0_0,11.9209810466,#N/A,0,0,0,1.0001,0,0,0,0,0,0,1.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769895.53535,4069181.34455
NJS_178,373,NJS,NJS_178_0_0,9.38110953883,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5001,0,0,0,0,0,0,772604.14324,4066644.55846
NJS_179,374,NJS,NJS_179_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773592.1384,4065892.29383333
NJS_18,224,NJS,NJS_18_0_0,0,#N/A,0,0,0,1.3001,0,0,0,0,0,0,0,0,1.3001,0,0,0,0,0,0,0.8001,0,0,0,0,0,0,791808.83315,4069835.8676
NJS_180,375,NJS,NJS_180_0_0,2.8477095528,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5001,0,0,0,0,0,1.5001,770263.9925,4064990.6776
NJS_181,376,NJS,NJS_181_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770735.191633333,4064099.59223333
NJS_182,377,NJS,NJS_182_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3001,0,0,0,0,0,1.3001,770925.7059,4063642.60073333
NJS_183,378,NJS,NJS_183_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772276.2578,4063913.2915
NJS_184,379,NJS,NJS_184_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773863.027533333,4064957.74826667
NJS_19,226,NJS,NJS_19_0_0,0,#N/A,0,0,0,3.5001,0,0,0,0,0,0,0,0,6.0001,0,0,0,0,2.5001,0,0.4001,0,0,0,0,0,0,791045.227818182,4069095.38090909
NJS_2,209,NJS,NJS_2_0_0,0,#N/A,0,0,0,2.7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7001,0,0,0,0,0,0,792794.319025,4074381.519375
NJS_20,225,NJS,NJS_20_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,2.8001,0,2.8001,0,0,0,0,1.1001,0,4.7001,0,0,0,0,0,0,792508.4716375,4068629.8385
NJS_21,227,NJS,NJS_21_0_0,0,Ginnig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794539.1715,4067997.0584
NJS_22,228,NJS,NJS_22_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,1.6001,0,0,0,0,0.4001,0,0,0,0,0,0,0,0,797854.140066667,4069233.74803333
NJS_23,229,NJS,NJS_23_0_0,3.97693367986,#N/A,0,0,0,5.0001,0,0,0,0,0,0,0,0,5.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,799319.374133333,4068567.47576667
NJS_24,230,NJS,NJS_24_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2001,0,0,0,0,0,0,799091.878175,4068181.1086
NJS_25,231,NJS,NJS_25_0_0,1.93597777325,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800401.458766667,4069267.24826667
NJS_26,232,NJS,NJS_26_0_0,6.98562779666,#N/A,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800290.2181,4067313.52875
NJS_27,233,NJS,NJS_27_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798817.2014,4067544.1801
NJS_28,234,NJS,NJS_28_0_0,0,#N/A,0,0,0,4.8001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791066.816166667,4072602.05493333
NJS_29,235,NJS,NJS_29_0_0,0,#N/A,0,0,0,8.9001,0,0,0,0,0,0,8.9001,0,8.9002,0,0,0,0,0.0003,0,0.0003,0,0,0,0,0,0,790366.5326,4073810.72766
NJS_3,210,NJS,NJS_3_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8001,0,0,0,0,0,0,796214.681725,4069877.112775
NJS_30,236,NJS,NJS_30_0_0,0,#N/A,0,0,0,4.3001,0,0,0,0,0,0,0,0,3.4001,0,0,0,0,0.6001,0,1.3001,0,0,0,0,0,0,789206.028933333,4074918.67673333
NJS_31,388,NJS,NJS_31_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786706.6309,4077697.2131
NJS_32,237,NJS,NJS_32_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786420.635625,4076308.00895
NJS_33,238,NJS,NJS_33_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791475.866,4073245.1925
NJS_34,239,NJS,NJS_34_0_0,3.280480234,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800653.641,4068062.8634
NJS_35,240,NJS,NJS_35_0_0,0,#N/A,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8002,0,0,0,0,0,0,801746.6923,4067935.04305
NJS_36,382,NJS,NJS_36_0_0,6.98562779666,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800121.3449,4067494.9639
NJS_37,241,NJS,NJS_37_0_0,18.5198307036,#N/A,0,0,0,1.5,0,0,0,0,0,0,0,0,0.7,0,0,0,0,1.7001,0,0.5001,0,0,0,0,0,0,803390.74525,4072279.2036875
NJS_38,242,NJS,NJS_38_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0,0,0,0,0,0,801911.2718,4071801.0251
NJS_39,243,NJS,NJS_39_0_0,0,#N/A,0,0,0,1.5002,0,0,0,0,0,0,0,0,0.0002,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,803819.48418,4071087.5743
NJS_4,211,NJS,NJS_4_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793891.346766667,4070373.51623333
NJS_40,244,NJS,NJS_40_0_0,0,#N/A,0,0,0,0.5001,0,0,0,0,0,0,1.9001,0,0,0,0,0,0,0,0,0.5001,0,0,0,0,0,0,805213.149466667,4071386.20273333
NJS_41,245,NJS,NJS_41_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803697.2345,4070259.6236
NJS_42,246,NJS,NJS_42_0_0,0,#N/A,0,0,0,4.1001,0,0,0,0,0,0,2.5001,0,6.0001,0,0.7001,0,0,0.7001,0,3.0001,0,0,0,0,0,0,802952.587109091,4069857.60347273
NJS_43,247,NJS,NJS_43_0_0,25.9107114655,#N/A,0,0,0,0,0,0,0,0,0,0,17.3001,0,18.6001,0,0,0,0,4.2001,0,0.2001,0,0,0,0,0,0,808136.273488889,4070580.42984444
NJS_44,248,NJS,NJS_44_0_0,0,#N/A,0,0,0,1.1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1001,0,0,0,0,0,0,801320.373375,4065588.185275
NJS_45,249,NJS,NJS_45_0_0,0,#N/A,0,0,0,1.3001,0,0,0,0,0,0,0,0,2.5001,0,0,0,0,0.6001,0,0.6001,0,0,0,0,0,0,802343.4290875,4066882.07135
NJS_46,250,NJS,NJS_46_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800462.8423,4065560.1722
NJS_47,251,NJS,NJS_47_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799947.515866667,4065285.07283333
NJS_48,252,NJS,NJS_48_0_0,0,#N/A,0,0,0,22.9001,0,0,0,0,0,0,3.2001,0,22.5001,0,0,0,0,1.7001,0,18.9001,0,0,0,0,0,0,805011.2048,4069271.0296375
NJS_49,254,NJS,NJS_49_0_0,0,#N/A,0,0,0,1.9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804969.776575,4068147.381675
NJS_5,212,NJS,NJS_5_0_0,0,#N/A,0,0,0,1.3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7001,0,0,0,0,0,0,798462.13866,4072529.49216
NJS_50,255,NJS,NJS_50_0_0,0,#N/A,0,0,0,1.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8001,0,0,0,0,0,0,803735.7356,4068091.177775
NJS_51,256,NJS,NJS_51_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9001,0,1.0001,0,0,0,0,0,0,804731.12385,4067131.00995
NJS_52,257,NJS,NJS_52_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0.8001,0,0,0,0,0,0,0,0,0.6001,0,0,0,0,0,0,806209.42758,4067419.856
NJS_53,258,NJS,NJS_53_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805995.506,4066910.996
NJS_54,253,NJS,NJS_54_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,1.3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805742.62624,4068861.90952
NJS_55,259,NJS,NJS_55_0_0,0,#N/A,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806295.141533333,4068710.879
NJS_56,260,NJS,NJS_56_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809134.388033333,4068037.53053333
NJS_57,261,NJS,NJS_57_0_0,0,#N/A,0,0,0,1.3001,0,0,0,0,0,0,0.9001,0,0,0,0,0,0,0.9001,0,0.9001,0,0,0,0,0,0,807742.147933333,4069547.06603333
NJS_58,262,NJS,NJS_58_0_0,0,#N/A,0,0,0,9.9001,0,0,0,0,0,0,0.4001,0,0.3001,0,0,0,0,0,0,2.5001,0,0,0,0,0,0,799045.973933333,4065838.78326667
NJS_59,263,NJS,NJS_59_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,797421.5011,4065575.1507
NJS_6,213,NJS,NJS_6_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795059.924866667,4070085.83956667
NJS_60,264,NJS,NJS_60_0_0,0,#N/A,0,0,0,7.9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7001,0,0,0,0,0,0,795941.742725,4065839.778375
NJS_61,265,NJS,NJS_61_0_0,0,#N/A,0,0,0,1.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0,0,0,0,0,0,795219.7519,4066536.4173
NJS_62,266,NJS,NJS_62_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794476.453325,4065161.020475
NJS_63,267,NJS,NJS_63_0_0,1.67623516466,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2001,0,0,0,0,0,0,792912.5622,4065183.8181
NJS_64,268,NJS,NJS_64_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791534.0117,4065443.4641
NJS_65,269,NJS,NJS_65_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792436.1772,4066698.97046667
NJS_66,270,NJS,NJS_66_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793809.0808,4064237.257275
NJS_67,271,NJS,NJS_67_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791589.32564,4063978.23489
NJS_68,272,NJS,NJS_68_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792430.84,4063232.8073
NJS_69,273,NJS,NJS_69_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8001,0,0.8001,0,0,0,0,0,0,793720.08656,4063013.58106
NJS_7,214,NJS,NJS_7_0_0,0,#N/A,0,0,0,0.4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794069.146675,4071086.079325
NJS_70,274,NJS,NJS_70_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791230.1439,4065807.81373333
NJS_71,275,NJS,NJS_71_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,5.0001,0,5.6001,0,5.6001,0,0,5.6001,0,0,0,0,0,0,0,0,788349.95438,4069249.49406
NJS_72,276,NJS,NJS_72_0_0,0,#N/A,0,0,0,1.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789593.477325,4075506.448275
NJS_73,277,NJS,NJS_73_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,1.5001,0,0,0,0,1.5001,0,2.3001,0,0,0,0,0,0,789214.4367,4076534.1259
NJS_74,278,NJS,NJS_74_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,2.0001,0,0,0,0,0,0,1.0001,0,0,0,0,0,0,786919.18424,4069467.02312
NJS_75,279,NJS,NJS_75_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787098.562075,4070045.0133
NJS_76,280,NJS,NJS_76_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0.5001,0,0,0,0,0,0,0,0,1.0001,0,0,0,0,0,0,786231.43364,4070174.14284
NJS_77,281,NJS,NJS_77_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790988.0667,4076154.3441
NJS_78,282,NJS,NJS_78_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789607.005966667,4073053.65816667
NJS_79,283,NJS,NJS_79_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3001,0,0,0,0,0,0,788506.505,4071915.31676667
NJS_8,215,NJS,NJS_8_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795799.090633333,4072892.79693333
NJS_80,284,NJS,NJS_80_0_0,0,#N/A,0,0,0,0.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6001,0,0,0,0,0,0,787446.558875,4072342.076175
NJS_81,285,NJS,NJS_81_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790026.4295,4070026.2881
NJS_82,286,NJS,NJS_82_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789401.5639,4070193.2587
